13831,Focaccia Market Bakery,119 Sacramento St A,San Francisco,CA,94111,37.794543,-122.397037,POINT (-122.397037 37.794543),,13831_20190515,2019 May 15 12:00:00 AM,,Reinspection/Followup,,,
5837,MCKINLEY ELEMENTARY SCHOOL,1025 14th St,San Francisco,CA,94114,37.767231,-122.436377,POINT (-122.436377 37.767231),14155246300,5837_20171031,2017 Oct 31 12:00:00 AM,100,Routine - Unscheduled,,,
100275,LITTLE CREATURES BREWING COMPANY,1000 A 03RD St,San Francisco,CA,94158,,,,14153334433,100275_20190802,2019 Aug 02 12:00:00 AM,81,Routine - Unscheduled,100275_20190802_103109,Unclean or unsanitary food contact surfaces,High Risk
4323,DIVA'S,1081 Post St,San Francisco,CA,94109,,,,14155473482,4323_20180815,2018 Aug 15 12:00:00 AM,,Complaint,,,
85697,Quickly,3251 20th Ave 160,San Francisco,CA,94132,,,,14155818288,85697_20180212,2018 Feb 12 12:00:00 AM,,Complaint,,,
97371,CAFE ENVY,1701 Yosemite Ave,San Francisco,CA,94124,,,,,97371_20190731,2019 Jul 31 12:00:00 AM,,Non-inspection site visit,,,
93951,KIPP San Francisco College Preparatory,1195 Hudson Ave,San Francisco,CA,94124,,,,,93951_20190906,2019 Sep 06 12:00:00 AM,,Reinspection/Followup,,,
95215,95215  Carvery Cart,"24 Willie Mays Plaza  Club Lvl, Sect 232",San Francisco,CA,94107,,,,,95215_20180911,2018 Sep 11 12:00:00 AM,100,Routine - Unscheduled,,,
2385,CAFE INTERNATIONAL,508 HAIGHT St,San Francisco,CA,94117,37.772097,-122.430814,POINT (-122.430814 37.772097),14155557390,2385_20190425,2019 Apr 25 12:00:00 AM,100,Routine - Unscheduled,,,
29429,The Plant Cafe,3352 STEINER ST,San Francisco,CA,94123,37.800407,-122.437796,POINT (-122.437796 37.800407),,29429_20171227,2017 Dec 27 12:00:00 AM,,Reinspection/Followup,,,
99250,VEGAN PICNIC,1323 POLK ST,San Francisco,CA,94109,,,,14155423036,99250_20190206,2019 Feb 06 12:00:00 AM,,Structural Inspection,,,
74374,Gallardo's Mexican Restaurant,3248 18th St,San Francisco,CA,94110,,,,,74374_20170721,2017 Jul 21 12:00:00 AM,,Reinspection/Followup,,,
4335,ASIA SF LLC,201 09th St,San Francisco,CA,94103,37.775025,-122.413093,POINT (-122.413093 37.775025),14155256789,4335_20171113,2017 Nov 13 12:00:00 AM,,Reinspection/Followup,,,
87551,NoodleMe,333 Market St,San Francisco,CA,94105,,,,,87551_20190305,2019 Mar 05 12:00:00 AM,,Reinspection/Followup,,,
70939,La Fromagerie,2425 03rd St,San Francisco,CA,94107,,,,14155865002,70939_20161229,2016 Dec 29 12:00:00 AM,,Reinspection/Followup,,,
89666,Native Baking Company,3861 24th St,San Francisco,CA,94114,,,,,89666_20180414,2018 Apr 14 12:00:00 AM,100,Routine - Unscheduled,,,
82806,Gallery Cafe,1200 Mason St,San Francisco,CA,94108,,,,14155969022,82806_20180720,2018 Jul 20 12:00:00 AM,,Complaint,,,
2299,STARBUCKS COFFEE,1401 VAN NESS Ave,San Francisco,CA,94109,37.788476,-122.422099,POINT (-122.422099 37.788476),,2299_20190925,2019 Sep 25 12:00:00 AM,,Complaint,,,
88133,Four Fabulous Animals,124 Ellis St,San Francisco,CA,94102,,,,14155562510,88133_20190724,2019 Jul 24 12:00:00 AM,,Reinspection/Followup,,,
86137,AFC Sushi @ Safeway #964,4950 Mission St,San Francisco,CA,94112,,,,,86137_20190820,2019 Aug 20 12:00:00 AM,100,Routine - Unscheduled,,,
90150,Rooh,333 Brannan St.,San Francisco,CA,94107,,,,,90150_20161223,2016 Dec 23 12:00:00 AM,,New Construction,,,
2836,Hard Rock Cafe,Pier 39  Building Q1,San Francisco,CA,94133,37.80824,-122.410189,POINT (-122.410189 37.80824),,2836_20180320,2018 Mar 20 12:00:00 AM,,Reinspection/Followup,,,
91107,Bar Via,138 King St.,San Francisco,CA,94107,,,,,91107_20170606,2017 Jun 06 12:00:00 AM,,New Construction,,,
24023,Kabuki Cinema,1881 Post St Level 1,San Francisco,CA,94115,37.785183,-122.432697,POINT (-122.432697 37.785183),,24023_20180928,2018 Sep 28 12:00:00 AM,,Reinspection/Followup,,,
91615,Little Szechuan,501 Broadway St,San Francisco,CA,94133,,,,,91615_20180205,2018 Feb 05 12:00:00 AM,,Complaint,,,
3885,IZZY'S STEAK & CHOP HOUSE,3345 STEINER St,San Francisco,CA,94123,37.800384,-122.437864,POINT (-122.437864 37.800384),14155560487,3885_20180330,2018 Mar 30 12:00:00 AM,,Complaint,,,
78219,Soma Wine & Spirits 2,689 Folsom St,San Francisco,CA,94107,,,,,78219_20170419,2017 Apr 19 12:00:00 AM,100,Routine - Unscheduled,,,
95040,95040 Portables 9 Doggie Diner Cart,24 Willie Mays Pl Promenade Lvl Near Sec 133,San Francisco,CA,94107,,,,,95040_20190412,2019 Apr 12 12:00:00 AM,98,Routine - Unscheduled,95040_20190412_103144,Unapproved or unmaintained equipment or utensils,Low Risk
94792,Nico,710 Montgomery St,San Francisco,CA,94111,,,,,94792_20190321,2019 Mar 21 12:00:00 AM,96,Routine - Unscheduled,94792_20190321_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
6944,ABC Super Market Inc,641 Broadway St,San Francisco,CA,94133,37.797753,-122.407597,POINT (-122.407597 37.797753),,6944_20171207,2017 Dec 07 12:00:00 AM,,Reinspection/Followup,,,
89927,Planet Cafe,242-244 Gough St,San Francisco,CA,94102,,,,,89927_20180831,2018 Aug 31 12:00:00 AM,,Reinspection/Followup,,,
5212,MARTIN DE PORRES HOUSE OF HOSP,225 Potrero Ave,San Francisco,CA,94103,37.766759,-122.407571,POINT (-122.407571 37.766759),14155550240,5212_20170920,2017 Sep 20 12:00:00 AM,,Reinspection/Followup,,,
94921,Tuba Express Mediterraean Kebab and Gyro,1550 California St,San Francisco,CA,94109,,,,,94921_20180612,2018 Jun 12 12:00:00 AM,86,Routine - Unscheduled,94921_20180612_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
95564,Coffee Bar,199 New Montgomery St suite a,San Francisco,CA,94105,,,,,95564_20180731,2018 Jul 31 12:00:00 AM,,New Ownership,95564_20180731_103144,Unapproved or unmaintained equipment or utensils,Low Risk
68540,Rank Quickserve,4199 Mission St,San Francisco,CA,94112,37.730249,-122.429739,POINT (-122.429739 37.730249),,68540_20190626,2019 Jun 26 12:00:00 AM,,Reinspection/Followup,,,
37234,Thorough Bread & Pastry,248 CHURCH,San Francisco,CA,94114,37.766667,-122.428894,POINT (-122.428894 37.766667),,37234_20170725,2017 Jul 25 12:00:00 AM,,Complaint,,,
99298,GLOWING,3251 20TH AVE,San Francisco,CA,94132,,,,14155666408,99298_20190214,2019 Feb 14 12:00:00 AM,,New Ownership - Followup,,,
2017,THE GROVE FILLMORE,2016 FILLMORE St,San Francisco,CA,94115,37.788147,-122.433637,POINT (-122.433637 37.788147),14155471419,2017_20190111,2019 Jan 11 12:00:00 AM,,Reinspection/Followup,,,
83969,Moscone West Lobby 2,800 Howard St,San Francisco,CA,94103,,,,,83969_20161116,2016 Nov 16 12:00:00 AM,,New Construction,,,
90504,Tara Indian Cuisine,2217 Market St,San Francisco,CA,94114,,,,14155866655,90504_20170524,2017 May 24 12:00:00 AM,,New Ownership,,,
97322,IZUMI KAITEN SUSHI,1737 Post St Ste 355,San Francisco,CA,94115,,,,,97322_20190110,2019 Jan 10 12:00:00 AM,,Reinspection/Followup,,,
36876,Kasa Indian Eatery,4001 18th St,San Francisco,CA,94114,37.760974,-122.432959,POINT (-122.432959 37.760974),,36876_20171115,2017 Nov 15 12:00:00 AM,,Complaint,,,
89728,Frena,132 6th St,San Francisco,CA,94103,,,,,89728_20180130,2018 Jan 30 12:00:00 AM,,Reinspection/Followup,,,
93572,Twenty Five Lusk (Roof Extension),25 Lusk St,San Francisco,CA,94107,,,,14155275937,93572_20180328,2018 Mar 28 12:00:00 AM,,New Construction,,,
71131,Rico Pan,5488 MISSION St,San Francisco,CA,94112,37.71291,-122.44456,POINT (-122.44456 37.71291),,71131_20170510,2017 May 10 12:00:00 AM,,Reinspection/Followup,,,
82074,Mensho Tokyo,672 Geary St,San Francisco,CA,94102,,,,,82074_20190719,2019 Jul 19 12:00:00 AM,,Reinspection/Followup,,,
92149,Souvla Catering,532 Jessie St.,San Francisco,CA,94103,,,,,92149_20180208,2018 Feb 08 12:00:00 AM,100,Routine - Unscheduled,,,
77548,Poc-Chuc Restaurant,2886 16th St,San Francisco,CA,94103,,,,,77548_20170117,2017 Jan 17 12:00:00 AM,,Reinspection/Followup,,,
99764,POKE KANA,65 CAMBON Dr,San Francisco,CA,94132,,,,,99764_20190307,2019 Mar 07 12:00:00 AM,,New Ownership,,,
3324,Buena Vista Cafe,2765 Hyde St,San Francisco,CA,94109,37.806493,-122.420554,POINT (-122.420554 37.806493),,3324_20190312,2019 Mar 12 12:00:00 AM,,Reinspection/Followup,,,
91074,"BlueStar Refreshment Services @ Uber Technologies, Inc","555 Market St, Floors 2, 4, 5",San Francisco,CA,94105,,,,,91074_20171220,2017 Dec 20 12:00:00 AM,100,Routine - Unscheduled,,,
94695,Navin Thai Restaurant,1059 Powell St,San Francisco,CA,94108,,,,,94695_20180425,2018 Apr 25 12:00:00 AM,84,Routine - Unscheduled,94695_20180425_103133,Foods not protected from contamination,Moderate Risk
4729,Paradise Coffee & Donut,453 O'Farrell St,San Francisco,CA,94102,37.785846,-122.412207,POINT (-122.412207 37.785846),,4729_20161107,2016 Nov 07 12:00:00 AM,,Reinspection/Followup,,,
97976,STS. PETER & PAUL SCHOOL,660 Filbert St,San Francisco,CA,94133,,,,14155425219,97976_20190228,2019 Feb 28 12:00:00 AM,,New Ownership,,,
88381,Old Devil Moon,3472 Mission St,San Francisco,CA,94107,,,,,88381_20180523,2018 May 23 12:00:00 AM,100,Routine - Unscheduled,,,
4803,SAN BRUNO SUPERMARKET,2480 SAN BRUNO Ave,San Francisco,CA,94134,37.730527,-122.404861,POINT (-122.404861 37.730527),,4803_20181213,2018 Dec 13 12:00:00 AM,,Complaint,,,
92224,House of Tadu Ethiopian Kitchen,1120 4th St.,San Francisco,CA,94158,,,,,92224_20170817,2017 Aug 17 12:00:00 AM,,New Construction,,,
79729,Burger King #4474,1200 Market St,San Francisco,CA,94102,,,,,79729_20170630,2017 Jun 30 12:00:00 AM,,Reinspection/Followup,,,
84698,Fayala,215 Fremont St Suite 2B,San Francisco,CA,94105,,,,,84698_20170228,2017 Feb 28 12:00:00 AM,,Reinspection/Followup,,,
88443,Lemonade,16 West Portal Ave,San Francisco,CA,94127,,,,14153374199,88443_20190104,2019 Jan 04 12:00:00 AM,,Reinspection/Followup,,,
5860,June Jordan,325 La Grande Ave,San Francisco,CA,94112,37.719719,-122.425581,POINT (-122.425581 37.719719),14155464547,5860_20170224,2017 Feb 24 12:00:00 AM,100,Routine - Unscheduled,,,
3529,Great Eastern Restaurant,649 Jackson St,San Francisco,CA,94133,37.796093,-122.405918,POINT (-122.405918 37.796093),,3529_20171221,2017 Dec 21 12:00:00 AM,,Reinspection/Followup,,,
69584,Eden Cafe,47 FRANKLIN St,San Francisco,CA,94102,,,,,69584_20180518,2018 May 18 12:00:00 AM,,Reinspection/Followup,,,
39937,Chantal Guillon,437 A Hayes St,San Francisco,CA,94102,37.779847,-122.418985,POINT (-122.418985 37.779847),,39937_20180323,2018 Mar 23 12:00:00 AM,,Reinspection/Followup,,,
71440,"New Garden Restaurant, Inc.",716 Kearny St,San Francisco,CA,94108,,,,,71440_20161123,2016 Nov 23 12:00:00 AM,,Reinspection/Followup,,,
98236,Borage Catering LLC,103 Horne Ave,San Francisco,CA,94124,,,,,98236_20181108,2018 Nov 08 12:00:00 AM,,New Ownership,,,
89114,Chaat Corner - Powell St.,138 Cyril Magnin St,San Francisco,CA,94102,,,,,89114_20170406,2017 Apr 06 12:00:00 AM,,New Ownership,,,
5913,ST CHARLES SCHOOL,3250 18th St,San Francisco,CA,94110,37.762074,-122.416107,POINT (-122.416107 37.762074),14155867652,5913_20190320,2019 Mar 20 12:00:00 AM,100,Routine - Unscheduled,,,
941,TWO JACKS SEAFOOD #2,984 GILMAN Ave,San Francisco,CA,94124,37.718016,-122.387696,POINT (-122.387696 37.718016),,941_20190111,2019 Jan 11 12:00:00 AM,,Reinspection/Followup,,,
91313,Tacos Santo Toribio,928 Toland,San Francisco,CA,,,,,14155509190,91313_20170502,2017 May 02 12:00:00 AM,,Complaint,,,
94983,94983 Chowder House,24 Willie Mays Pl Upper Cent Fd Sect 143,San Francisco,CA,94107,,,,,94983_20180309,2018 Mar 09 12:00:00 AM,,New Ownership - Followup,,,
95071,95071 Portable 1 Doggie Diner,24 Willie Mays Pl Section 106,San Francisco,CA,94107,,,,,95071_20190719,2019 Jul 19 12:00:00 AM,100,Routine - Unscheduled,,,
38611,Sausalito Cafe #1,100 01st St 160,San Francisco,CA,94105,37.788613,-122.393894,POINT (-122.393894 37.788613),,38611_20170109,2017 Jan 09 12:00:00 AM,,Reinspection/Followup,,,
94972,94972 Field Club Level Kitchen,24 Willie Mays Pl Field Level,San Francisco,CA,94107,,,,,94972_20180326,2018 Mar 26 12:00:00 AM,96,Routine - Unscheduled,94972_20180326_103120,Moderate risk food holding temperature,Moderate Risk
3834,SAFEWAY #1507,2020 MARKET St,San Francisco,CA,94114,37.768743,-122.427549,POINT (-122.427549 37.768743),14158393870,3834_20180406,2018 Apr 06 12:00:00 AM,,Complaint,,,
61494,Golden City Inn,5131 03rd St,San Francisco,CA,94124,37.731902,-122.391576,POINT (-122.391576 37.731902),,61494_20170104,2017 Jan 04 12:00:00 AM,,Reinspection/Followup,,,
81088,Liberty Cheesesteak,428 11th St,San Francisco,CA,94103,,,,14155531601,81088_20170124,2017 Jan 24 12:00:00 AM,,Structural Inspection,,,
76223,AT&T PARK - (CART 6) Espresso & Dessert,24 Willie Mays Plaza,San Francisco,CA,94107,,,,,76223_20190719,2019 Jul 19 12:00:00 AM,100,Routine - Unscheduled,,,
98309,Wicked Star,601 Mission Bay Blvd N,San Francisco,CA,94158,,,,,98309_20190917,2019 Sep 17 12:00:00 AM,96,Routine - Unscheduled,98309_20190917_103120,Moderate risk food holding temperature,Moderate Risk
5881,Chinese Education Center Elementary School,657 Merchant St,San Francisco,CA,94108,37.794909,-122.404114,POINT (-122.404114 37.794909),,5881_20180302,2018 Mar 02 12:00:00 AM,100,Routine - Unscheduled,,,
78215,Mission Chinese Food SF,2234 Mission St,San Francisco,CA,94110,,,,14155862800,78215_20180416,2018 Apr 16 12:00:00 AM,,Reinspection/Followup,,,
89453,Burger King #4668,1690 Valencia St.,San Francisco,CA,94110,,,,,89453_20171005,2017 Oct 05 12:00:00 AM,,Complaint Reinspection/Followup,,,
18514,Yucatasia Deli & Sandwich,2164 Mission St,San Francisco,CA,94110,37.762366,-122.419491,POINT (-122.419491 37.762366),,18514_20171019,2017 Oct 19 12:00:00 AM,,Reinspection/Followup,,,
94395,Fondue Chinoise,430 Broadway St,San Francisco,CA,94133,,,,,94395_20180529,2018 May 29 12:00:00 AM,,New Ownership,,,
75530,Super Duper Burgers,98 Mission St,San Francisco,CA,94105,,,,,75530_20180517,2018 May 17 12:00:00 AM,,Reinspection/Followup,,,
94235,Sunshine Wheatfield Dim Sum,2668 San Bruno Ave,San Francisco,CA,94134,,,,,94235_20180409,2018 Apr 09 12:00:00 AM,,Reinspection/Followup,,,
3571,CITY CLUB,"155 Sansome St, 10th Floor",San Francisco,CA,94104,37.791714,-122.400835,POINT (-122.400835 37.791714),,3571_20180103,2018 Jan 03 12:00:00 AM,,Reinspection/Followup,,,
70521,Estrella Taqueria,380 Bush St #5,San Francisco,CA,94104,,,,,70521_20190524,2019 May 24 12:00:00 AM,,Reinspection/Followup,,,
94351,VBowls LLC,1200 Vermont St,San Francisco,CA,94110,,,,14155995241,94351_20180215,2018 Feb 15 12:00:00 AM,,New Ownership,,,
99767,THE VAULT RESTAURANT,555 CALIFORNIA St STE E,San Francisco,CA,94104,,,,,99767_20190605,2019 Jun 05 12:00:00 AM,88,Routine - Unscheduled,99767_20190605_103120,Moderate risk food holding temperature,Moderate Risk
3070,FLOWER MARKET CAFE,698 BRANNAN St,San Francisco,CA,94107,37.775664,-122.399999,POINT (-122.399999 37.775664),14155497162,3070_20180427,2018 Apr 27 12:00:00 AM,,Reinspection/Followup,,,
475,Mara's,503 Columbus Ave,San Francisco,CA,94133,37.799501,-122.409084,POINT (-122.409084 37.799501),,475_20170215,2017 Feb 15 12:00:00 AM,,Complaint,,,
37682,Honey Honey Cafe,599 Post St,San Francisco,CA,94109,37.787863,-122.411407,POINT (-122.411407 37.787863),,37682_20190930,2019 Sep 30 12:00:00 AM,,Reinspection/Followup,,,
76685,Jane,925 Larkin St,San Francisco,CA,94109,,,,,76685_20170814,2017 Aug 14 12:00:00 AM,,Reinspection/Followup,,,
91486,Vitality Bowls #057,270 5th St.,San Francisco,CA,94103,,,,,91486_20171030,2017 Oct 30 12:00:00 AM,,Reinspection/Followup,,,
98618,SWEET MANGO DESSERT & CAFE,5217 GEARY BLVD,San Francisco,CA,94118,,,,14155994319,98618_20190315,2019 Mar 15 12:00:00 AM,,Reinspection/Followup,,,
7643,PACIFIC SUPER MARKET,2900 ALEMANY Blvd,San Francisco,CA,94112,37.712148,-122.452076,POINT (-122.452076 37.712148),14155331628,7643_20170406,2017 Apr 06 12:00:00 AM,,Reinspection/Followup,,,
7755,ARIZMENDI BAKERY,1331 09th Ave,San Francisco,CA,94122,37.763448,-122.466344,POINT (-122.466344 37.763448),14155563117,7755_20170926,2017 Sep 26 12:00:00 AM,,Complaint,,,
88821,Caffe Macaroni,59 Columbus Ave,San Francisco,CA,94111,,,,,88821_20180904,2018 Sep 04 12:00:00 AM,,Reinspection/Followup,,,
3286,Super Burrito,1200 Polk St,San Francisco,CA,94109,37.787998,-122.420117,POINT (-122.420117 37.787998),,3286_20190530,2019 May 30 12:00:00 AM,,Complaint Reinspection/Followup,,,
88741,499 Taproot,409 Illinois St.,San Francisco,CA,94158,,,,,88741_20170119,2017 Jan 19 12:00:00 AM,,New Construction,,,
97956,OBISPO,3266 24th St,San Francisco,CA,94110,,,,14155717649,97956_20190723,2019 Jul 23 12:00:00 AM,90,Routine - Unscheduled,97956_20190723_103139,Improper food storage,Low Risk
39776,Duc Loi Supermarket,2200 MISSION St,San Francisco,CA,94110,37.761637,-122.419385,POINT (-122.419385 37.761637),,39776_20170901,2017 Sep 01 12:00:00 AM,,Reinspection/Followup,,,
835,Kam Po Kitchen,801 Broadway St,San Francisco,CA,94133,37.797223,-122.410513,POINT (-122.410513 37.797223),,835_20181119,2018 Nov 19 12:00:00 AM,,Complaint,,,
95768,Irving Pizza,928 Geary St,San Francisco,CA,94109,,,,,95768_20190313,2019 Mar 13 12:00:00 AM,87,Routine - Unscheduled,95768_20190313_103114,High risk vermin infestation,High Risk
94355,Hayes Valley Bakeworks,525 Golden Gate Ave,San Francisco,CA,94102,,,,,94355_20180420,2018 Apr 20 12:00:00 AM,,New Ownership,,,
95014,Sultan's Kebab,3915 24th St,San Francisco,CA,94114,,,,,95014_20180406,2018 Apr 06 12:00:00 AM,91,Routine - Unscheduled,95014_20180406_103139,Improper food storage,Low Risk
2731,Main Kitchen-Mission Grille,55 04th St,San Francisco,CA,94103,37.784964,-122.404752,POINT (-122.404752 37.784964),14155891600,2731_20171212,2017 Dec 12 12:00:00 AM,,Non-inspection site visit,,,
81836,Plaza Garibaldy,428 11th St,San Francisco,CA,,,,,14150830355,81836_20190221,2019 Feb 21 12:00:00 AM,100,Routine - Unscheduled,,,
97469,FAT BELI DELI,2598 San Bruno Ave,San Francisco,CA,94134,,,,14155630049,97469_20190114,2019 Jan 14 12:00:00 AM,84,Routine - Unscheduled,97469_20190114_103109,Unclean or unsanitary food contact surfaces,High Risk
38182,Hotel Drisco,2901 Pacific Ave,San Francisco,CA,94115,37.792243,-122.443237,POINT (-122.443237 37.792243),,38182_20180109,2018 Jan 09 12:00:00 AM,100,Routine - Unscheduled,,,
9765,Windsor Tearoom,334 Mason St,San Francisco,CA,94102,37.786761,-122.409699,POINT (-122.409699 37.786761),,9765_20170725,2017 Jul 25 12:00:00 AM,,Non-inspection site visit,,,
15738,Lao Table,149 2nd St,San Francisco,CA,94105,37.787343,-122.398902,POINT (-122.398902 37.787343),,15738_20190104,2019 Jan 04 12:00:00 AM,,Reinspection/Followup,,,
95496,Starbucks #52861,66 Kearny St,San Francisco,CA,,,,,,95496_20190827,2019 Aug 27 12:00:00 AM,92,Routine - Unscheduled,95496_20190827_103156,Permit license or inspection report not posted,Low Risk
108,Rue Lepic,900 Pine St,San Francisco,CA,94108,37.790868,-122.410854,POINT (-122.410854 37.790868),,108_20180604,2018 Jun 04 12:00:00 AM,100,Routine - Unscheduled,,,
70365,The Chapel,777 Valencia St,San Francisco,CA,94110,,,,14150861354,70365_20161031,2016 Oct 31 12:00:00 AM,,Complaint Reinspection/Followup,,,
68739,Starbucks #16839,Pier 1 The Embarcadero,San Francisco,CA,94111,37.794551,-122.39319,POINT (-122.39319 37.794551),,68739_20170929,2017 Sep 29 12:00:00 AM,,Reinspection/Followup,,,
90595,Noon-All Day,690 Indiana St,San Francisco,CA,94107,,,,,90595_20171212,2017 Dec 12 12:00:00 AM,,New Ownership - Followup,,,
100083,THE EPICUREAN TRADER,465 HAYES ST,San Francisco,CA,94102,,,,14155606092,100083_20190724,2019 Jul 24 12:00:00 AM,,Reinspection/Followup,,,
81484,La Noisette Café and Deli,1905 Mission St,San Francisco,CA,94103,,,,14155347930,81484_20171010,2017 Oct 10 12:00:00 AM,,Reinspection/Followup,,,
78278,Beso Bistronomia,4058 A 18th St,San Francisco,CA,94114,,,,14155556200,78278_20181012,2018 Oct 12 12:00:00 AM,,Reinspection/Followup,,,
92438,Wok This Way,560 balboa St,San Francisco,CA,94118,,,,14155598090,92438_20171003,2017 Oct 03 12:00:00 AM,,Reinspection/Followup,,,
87447,The Castro Republic,2295 Market St,San Francisco,CA,94114,,,,14155930525,87447_20180323,2018 Mar 23 12:00:00 AM,,Non-inspection site visit,,,
71168,Mangrove Kitchen,312 DIVISADERO St,San Francisco,CA,94117,37.772458,-122.437247,POINT (-122.437247 37.772458),14155795454,71168_20161114,2016 Nov 14 12:00:00 AM,,Reinspection/Followup,,,
89130,Tasty Pot,815 Clement St,San Francisco,CA,94118,,,,,89130_20170628,2017 Jun 28 12:00:00 AM,,Reinspection/Followup,,,
90939,Jiangnan Cuisine,3420 Balboa St,San Francisco,CA,94121,,,,14158439992,90939_20181017,2018 Oct 17 12:00:00 AM,,Reinspection/Followup,,,
65111,Cafe Fiore,3599 24th St,San Francisco,CA,94110,37.751951,-122.422827,POINT (-122.422827 37.751951),,65111_20180327,2018 Mar 27 12:00:00 AM,,Reinspection/Followup,,,
90846,Namu Stonepot,553 Divisadero St,San Francisco,CA,94117,,,,14155436268,90846_20181219,2018 Dec 19 12:00:00 AM,,Reinspection/Followup,,,
84590,Chaat Corner,320 3rd St,San Francisco,CA,94107,,,,,84590_20190204,2019 Feb 04 12:00:00 AM,,Reinspection/Followup,,,
90427,McDonald's,1100 Fillmore St.,San Francisco,CA,94115,,,,,90427_20181106,2018 Nov 06 12:00:00 AM,,Complaint,,,
96573,KKOCHI KOREAN BBQ RESTAURANT,704 POST ST,San Francisco,CA,94109,,,,14155620387,96573_20180823,2018 Aug 23 12:00:00 AM,90,Routine - Unscheduled,96573_20180823_103139,Improper food storage,Low Risk
91245,Tiffany's Cafe,3801 3rd St.,San Francisco,CA,94124,,,,,91245_20190520,2019 May 20 12:00:00 AM,,Complaint,,,
98938,ETERNA PRIMAVERA BAKERY,2951 24TH ST BLDG,San Francisco,CA,94110,,,,14155409420,98938_20190802,2019 Aug 02 12:00:00 AM,77,Routine - Unscheduled,98938_20190802_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
95361,1608 Bistro,1608 Bush  st,San Francisco,CA,94109,,,,,95361_20190522,2019 May 22 12:00:00 AM,77,Routine - Unscheduled,95361_20190522_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
99733,TACOTHAI,2948 Folsom St,San Francisco,CA,94110,,,,14157744990,99733_20190925,2019 Sep 25 12:00:00 AM,100,Routine - Unscheduled,,,
39862,Trader Joe's #236,265 Winston Dr,San Francisco,CA,94132,37.726891,-122.475673,POINT (-122.475673 37.726891),14155661835,39862_20170609,2017 Jun 09 12:00:00 AM,,Reinspection/Followup,,,
95201,95201 Zach's Deli,24 Willie Mays Pl Field lvl Rm. 1.11.11,San Francisco,CA,94107,,,,,95201_20180911,2018 Sep 11 12:00:00 AM,100,Routine - Unscheduled,,,
101697,HUAXING PRODUCE INC,1200 STOCKTON ST,San Francisco,CA,94133,,,,14155832088,101697_20190820,2019 Aug 20 12:00:00 AM,88,Routine - Unscheduled,101697_20190820_103144,Unapproved or unmaintained equipment or utensils,Low Risk
101160,Banh Mi & Roll,2609 SAN BRUNO AVE STE      A,San Francisco,CA,94134,,,,14155998133,101160_20190718,2019 Jul 18 12:00:00 AM,,New Ownership - Followup,,,
63413,Mymy,1500 California St,San Francisco,CA,94109,37.790798,-122.419214,POINT (-122.419214 37.790798),14155807466,63413_20170705,2017 Jul 05 12:00:00 AM,,Complaint,,,
78328,Golden Wok,295 B Orizaba Ave,San Francisco,CA,94132,,,,14155588000,78328_20190515,2019 May 15 12:00:00 AM,,Non-inspection site visit,,,
34066,Jitlada Thai Cuisine,1826 B Buchanan St,San Francisco,CA,94115,37.785872,-122.437335,POINT (-122.437335 37.785872),,34066_20190830,2019 Aug 30 12:00:00 AM,,Reinspection/Followup,,,
91561,China North Dumpling,1315 Noriega St,San Francisco,CA,94122,,,,,91561_20170905,2017 Sep 05 12:00:00 AM,,Reinspection/Followup,,,
87624,Proper Food,235 2nd St,San Francisco,CA,94105,,,,,87624_20180226,2018 Feb 26 12:00:00 AM,100,Routine - Unscheduled,,,
7407,TRADER JOE'S,555 09th St,San Francisco,CA,94103,37.774722,-122.406761,POINT (-122.406761 37.774722),,7407_20181022,2018 Oct 22 12:00:00 AM,,Complaint,,,
94802,San Francisco Brewing Co - Brewery,3150 Polk St,San Francisco,CA,94109,,,,,94802_20180404,2018 Apr 04 12:00:00 AM,,Non-inspection site visit,,,
89839,Cooksoo Truck LLC,Approved Private Locations,San Francisco,CA,,,,,14151275462,89839_20170214,2017 Feb 14 12:00:00 AM,,Reinspection/Followup,,,
86590,Fork and Spoon Productions,"2565 03rd St, #336",San Francisco,CA,94107,,,,,86590_20190806,2019 Aug 06 12:00:00 AM,100,Routine - Unscheduled,,,
94040,Wago Sushi,2365 Chestnut St,San Francisco,CA,94123,,,,,94040_20171212,2017 Dec 12 12:00:00 AM,,New Ownership,,,
33700,Casa Guadalupe #3,2999 MISSION,San Francisco,CA,94110,37.749194,-122.418116,POINT (-122.418116 37.749194),14155875145,33700_20170410,2017 Apr 10 12:00:00 AM,,Complaint,,,
57698,China Fun Express,211 Kearny St,San Francisco,CA,94108,37.790055,-122.403915,POINT (-122.403915 37.790055),,57698_20190304,2019 Mar 04 12:00:00 AM,,Reinspection/Followup,,,
80893,The Progress,1525 Fillmore St,San Francisco,CA,94115,,,,14155781272,80893_20190531,2019 May 31 12:00:00 AM,,Complaint,,,
87609,Genji Sushi Pth,450 Rhode Island St,San Francisco,CA,94107,,,,14155525782,87609_20171116,2017 Nov 16 12:00:00 AM,100,Routine - Unscheduled,,,
1487,PEET'S COFFEE & TEA,101 02nd St 150,San Francisco,CA,94105,37.787834,-122.399522,POINT (-122.399522 37.787834),,1487_20180612,2018 Jun 12 12:00:00 AM,100,Routine - Unscheduled,,,
